-20.01280440	-1.59991117	1.58900956
-19.71280440	-1.59991117	1.58936436
-19.41280440	-1.59991117	1.59158961
-19.11280440	-1.59991117	1.59218543
-18.81280440	-1.59991117	1.59526712
-18.51280440	-1.59991117	1.59375189
-18.21280440	-1.59991117	1.59439648
-17.91280440	-1.59991117	1.59424789
-17.61280440	-1.59991117	1.59424868
-17.31280440	-1.59991117	1.59424868
-17.01280440	-1.59991117	1.59424868
-16.71280440	-1.59991117	1.58866517
-16.41280440	-1.59991117	1.59424868
-16.11280440	-1.59991117	1.58866517
-15.81280440	-1.59991117	1.55206826
-15.51280440	-1.59991117	1.50577669
-15.21280440	-1.59991117	1.58866517
-14.91280440	-1.59991117	1.46659877
-14.61280440	-1.59991117	1.43982831
-14.31280440	-1.59991117	1.45305658
-14.01280440	-1.59991117	1.45305658
-13.71280440	-1.59991117	1.45305658
-13.41280440	-1.59991117	1.10701458
-13.11280440	-1.59991117	1.09152412
-12.81280440	-1.59991117	1.02895051
-12.51280440	-1.59991117	0.94503477
-12.21280440	-1.59991117	1.14132504
-11.91280440	-1.59991117	1.12410050
-11.61280440	-1.59991117	1.10250930
-11.31280440	-1.59991117	0.88734057
-11.01280440	-1.59991117	0.88596999
-10.71280440	-1.59991117	0.87829476
-10.41280440	-1.59991117	0.87646720
-10.11280440	-1.59991117	0.87619307
-9.81280440	-1.59991117	0.85498035
-9.51280440	-1.59991117	0.87619691
-9.21280440	-1.59991117	0.86290276
-8.91280440	-1.59991117	0.82642726
-8.61280440	-1.59991117	0.81038588
-8.31280440	-1.59991117	0.71626819
-8.01280440	-1.59991117	0.71626819
-7.71280440	-1.59991117	0.70408152
-7.41280440	-1.59991117	0.67800791
-7.11280440	-1.59991117	0.65309612
-6.81280440	-1.59991117	0.61778023
-6.51280440	-1.59991117	0.60319687
-6.21280440	-1.59991117	0.57803825
-5.91280440	-1.59991117	0.52977959
-5.61280440	-1.59991117	0.51131270
-5.31280440	-1.59991117	0.46352841
-5.01280440	-1.59991117	0.45420807
-4.71280440	-1.59991117	0.38919144
-4.41280440	-1.59991117	0.38688260
-4.11280440	-1.59991117	0.36452732
-3.81280440	-1.59991117	0.31499481
-3.51280440	-1.59991117	0.27005989
-3.21280440	-1.59991117	0.21590306
-2.91280440	-1.59991117	0.22918629
-2.61280440	-1.59991117	0.19310453
-2.31280440	-1.59991117	0.16669760
-2.01280440	-1.59991117	0.12843074
-1.71280440	-1.59991117	0.09776860
-1.41280440	-1.59991117	0.04846318
-1.11280440	-1.59991117	0.03785061
-0.81280440	-1.59991117	0.00466030
-0.51280440	-1.59991117	-0.03416427
-0.21280440	-1.59991117	-0.06501834
0.08719560	-1.59991117	-0.08483769
0.38719560	-1.59991117	-0.12552253
0.68719560	-1.59991117	-0.14944322
0.98719560	-1.59991117	-0.17635162
1.28719560	-1.59991117	-0.21485518
1.58719560	-1.59991117	-0.25544366
1.88719560	-1.59991117	-0.29171593
2.18719560	-1.59991117	-0.30046267
2.48719560	-1.59991117	-0.33495173
2.78719560	-1.59991117	-0.36472604
3.08719560	-1.59991117	-0.43903628
3.38719560	-1.59991117	-0.44652293
3.68719560	-1.59991117	-0.44652293
3.98719560	-1.59991117	-0.44652293
4.28719560	-1.59991117	-0.44652293
4.58719560	-1.59991117	-0.44652293
4.88719560	-1.59991117	-0.14580389
5.18719560	-1.59991117	-0.16361212
5.48719560	-1.59991117	-0.14580389
5.78719560	-1.59991117	-0.55862050
6.08719560	-1.59991117	-0.08943164
6.38719560	-1.59991117	-0.05891257
6.68719560	-1.59991117	-0.02268430
6.98719560	-1.59991117	0.00032708
7.28719560	-1.59991117	0.05522491
7.58719560	-1.59991117	0.06988867
7.88719560	-1.59991117	0.10975049
8.18719560	-1.59991117	0.12908186
8.48719560	-1.59991117	0.15210719
8.78719560	-1.59991117	0.17721246
9.08719560	-1.59991117	0.19789758
9.38719560	-1.59991117	0.22358137
9.68719560	-1.59991117	0.24747051
9.98719560	-1.59991117	0.28223943
10.28719560	-1.59991117	0.27643922
10.58719560	-1.59991117	0.30641998
10.88719560	-1.59991117	0.29906394
11.18719560	-1.59991117	0.33458242
11.48719560	-1.59991117	0.32957728
11.78719560	-1.59991117	0.32252527
12.08719560	-1.59991117	0.36054175
12.38719560	-1.59991117	0.34630590
12.68719560	-1.59991117	0.33912400
12.98719560	-1.59991117	0.33430158
13.28719560	-1.59991117	0.38113455
13.58719560	-1.59991117	0.33912400
-20.01280440	-1.29991117	1.57741589
-19.71280440	-1.29991117	1.57670064
-19.41280440	-1.29991117	1.57693915
-19.11280440	-1.29991117	1.58034176
-18.81280440	-1.29991117	1.58046951
-18.51280440	-1.29991117	1.58917416
-18.21280440	-1.29991117	1.59286022
-17.91280440	-1.29991117	1.59379474
-17.61280440	-1.29991117	1.59424868
-17.31280440	-1.29991117	1.59363186
-17.01280440	-1.29991117	1.58940550
-16.71280440	-1.29991117	1.53671373
-16.41280440	-1.29991117	1.59424868
-16.11280440	-1.29991117	1.58866517
-15.81280440	-1.29991117	1.55206826
-15.51280440	-1.29991117	1.50577669
-15.21280440	-1.29991117	1.28649239
-14.91280440	-1.29991117	1.46659877
-14.61280440	-1.29991117	1.43982831
-14.31280440	-1.29991117	1.45305658
-14.01280440	-1.29991117	1.17111926
-13.71280440	-1.29991117	1.45305658
-13.41280440	-1.29991117	1.11268145
-13.11280440	-1.29991117	1.07068820
-12.81280440	-1.29991117	1.01979775
-12.51280440	-1.29991117	1.01203979
-12.21280440	-1.29991117	1.14132504
-11.91280440	-1.29991117	1.12410050
-11.61280440	-1.29991117	1.10250930
-11.31280440	-1.29991117	0.89114152
-11.01280440	-1.29991117	0.88329612
-10.71280440	-1.29991117	0.87741138
-10.41280440	-1.29991117	0.87618068
-10.11280440	-1.29991117	0.86779179
-9.81280440	-1.29991117	0.87619691
-9.51280440	-1.29991117	0.87619691
-9.21280440	-1.29991117	0.86290276
-8.91280440	-1.29991117	0.82642726
-8.61280440	-1.29991117	0.81038588
-8.31280440	-1.29991117	0.71626819
-8.01280440	-1.29991117	0.71626819
-7.71280440	-1.29991117	0.70408152
-7.41280440	-1.29991117	0.66139895
-7.11280440	-1.29991117	0.62972030
-6.81280440	-1.29991117	0.61778023
-6.51280440	-1.29991117	0.60319687
-6.21280440	-1.29991117	0.54562067
-5.91280440	-1.29991117	0.52977959
-5.61280440	-1.29991117	0.51131270
-5.31280440	-1.29991117	0.46352841
-5.01280440	-1.29991117	0.45420807
-4.71280440	-1.29991117	0.38919144
-4.41280440	-1.29991117	0.36996442
-4.11280440	-1.29991117	0.33126573
-3.81280440	-1.29991117	0.31499481
-3.51280440	-1.29991117	0.30261876
-3.21280440	-1.29991117	0.26818031
-2.91280440	-1.29991117	0.22918629
-2.61280440	-1.29991117	0.19310453
-2.31280440	-1.29991117	0.16669760
-2.01280440	-1.29991117	0.12843074
-1.71280440	-1.29991117	0.09776860
-1.41280440	-1.29991117	0.06859566
-1.11280440	-1.29991117	0.03785061
-0.81280440	-1.29991117	0.00466030
-0.51280440	-1.29991117	-0.03416427
-0.21280440	-1.29991117	-0.06501834
0.08719560	-1.29991117	-0.08483769
0.38719560	-1.29991117	-0.12552253
0.68719560	-1.29991117	-0.14944322
0.98719560	-1.29991117	-0.21406752
1.28719560	-1.29991117	-0.24481745
1.58719560	-1.29991117	-0.25544366
1.88719560	-1.29991117	-0.31573294
2.18719560	-1.29991117	-0.30046267
2.48719560	-1.29991117	-0.36483662
2.78719560	-1.29991117	-0.41878530
3.08719560	-1.29991117	-0.42478472
3.38719560	-1.29991117	-0.44750248
3.68719560	-1.29991117	-0.44652293
3.98719560	-1.29991117	-0.44652293
4.28719560	-1.29991117	-0.44652293
4.58719560	-1.29991117	-0.44750248
4.88719560	-1.29991117	-0.14340825
5.18719560	-1.29991117	-0.12987991
5.48719560	-1.29991117	-0.14580389
5.78719560	-1.29991117	-0.55862050
6.08719560	-1.29991117	-0.08943164
6.38719560	-1.29991117	-0.05891257
6.68719560	-1.29991117	-0.02268430
6.98719560	-1.29991117	0.05747136
7.28719560	-1.29991117	0.07951880
7.58719560	-1.29991117	0.06988867
7.88719560	-1.29991117	0.10975049
8.18719560	-1.29991117	0.12908186
8.48719560	-1.29991117	0.15210719
8.78719560	-1.29991117	0.17721246
9.08719560	-1.29991117	0.19789758
9.38719560	-1.29991117	0.22358137
9.68719560	-1.29991117	0.24747051
9.98719560	-1.29991117	0.28223943
