-17.42942848	-1.59986623	1.52755953
-17.12942848	-1.59986623	1.52755953
-16.82942848	-1.59986623	1.43199771
-16.52942848	-1.59986623	1.52755953
-16.22942848	-1.59986623	1.52127212
-15.92942848	-1.59986623	1.50853728
-15.62942848	-1.59986623	1.48208271
-15.32942848	-1.59986623	1.40093550
-15.02942848	-1.59986623	1.28090997
-14.72942848	-1.59986623	1.21507084
-14.42942848	-1.59986623	1.14336130
-14.12942848	-1.59986623	1.12050331
-13.82942848	-1.59986623	1.06199445
-13.52942848	-1.59986623	1.07031738
-13.22942848	-1.59986623	1.06623113
-12.92942848	-1.59986623	1.07511275
-12.62942848	-1.59986623	0.99390867
-12.32942848	-1.59986623	1.04254685
-12.02942848	-1.59986623	1.07511275
-11.72942848	-1.59986623	1.07517835
-11.42942848	-1.59986623	1.03855501
-11.12942848	-1.59986623	0.96663952
-10.82942848	-1.59986623	0.92912486
-10.52942848	-1.59986623	0.89623759
-10.22942848	-1.59986623	0.85780927
-9.92942848	-1.59986623	0.86019492
-9.62942848	-1.59986623	0.75126149
-9.32942848	-1.59986623	0.86019492
-9.02942848	-1.59986623	0.87726837
-8.72942848	-1.59986623	0.87268152
-8.42942848	-1.59986623	0.68962462
-8.12942848	-1.59986623	0.63740072
-7.82942848	-1.59986623	0.71449442
-7.52942848	-1.59986623	0.72563806
-7.22942848	-1.59986623	0.71449442
-6.92942848	-1.59986623	0.62147582
-6.62942848	-1.59986623	0.62558125
-6.32942848	-1.59986623	0.52667545
-6.02942848	-1.59986623	0.49486583
-5.72942848	-1.59986623	0.42738603
-5.42942848	-1.59986623	0.39156717
-5.12942848	-1.59986623	0.47691437
-4.82942848	-1.59986623	0.42261502
-4.52942848	-1.59986623	0.40458193
-4.22942848	-1.59986623	0.34821171
-3.92942848	-1.59986623	0.31443246
-3.62942848	-1.59986623	0.34821171
-3.32942848	-1.59986623	0.28172759
-3.02942848	-1.59986623	0.30251872
-2.72942848	-1.59986623	0.26361635
-2.42942848	-1.59986623	0.22889711
-2.12942848	-1.59986623	0.16020488
-1.82942848	-1.59986623	0.10986303
-1.52942848	-1.59986623	0.08948801
-1.22942848	-1.59986623	0.05346697
-0.92942848	-1.59986623	0.05956672
-0.62942848	-1.59986623	0.00955246
-0.32942848	-1.59986623	-0.03126528
-0.02942848	-1.59986623	-0.05064258
0.27057152	-1.59986623	-0.06931101
0.57057152	-1.59986623	-0.10038883
0.87057152	-1.59986623	-0.11422133
1.17057152	-1.59986623	-0.15836896
1.47057152	-1.59986623	-0.19414614
1.77057152	-1.59986623	-0.20603083
2.07057152	-1.59986623	-0.23536287
2.37057152	-1.59986623	-0.36590038
2.67057152	-1.59986623	-0.28842686
2.97057152	-1.59986623	-0.36424157
3.27057152	-1.59986623	-0.28842686
3.57057152	-1.59986623	-0.28842686
3.87057152	-1.59986623	-0.41342785
4.17057152	-1.59986623	-0.45596942
4.47057152	-1.59986623	-0.41342785
4.77057152	-1.59986623	-0.41342785
